Job ID,Job Title,URL,Job Description,Job Function,Job Role,Desired Skills,Qualifications,Experience,Apply By,Location,Country
208635,Developer,https://ibegin.tcs.com/iBegin/jobs/208635J,Location:- Ahmedabad Exp:- 2 to 10 yrs Must-Have Associate with experience on nodejs and front end UI technologies Angular 6 or more with Javascript Associate to provide design and lead team for delivery Hands-on experience with code development using automated unit testing frameworks. Microsoft Azure/Google Cloud - Preferred Good-to-Have Application development with nodejs and angular Automating unit testing Solution design and lead the team for delivery Building applications using AKS or Serverless architecture Working with customer to understand business requirements and convert them to technical documents,TECHNOLOGY,Developer,Angularjs | Node JS,BACHELOR OF ENGINEERING,2 - 10 Years,31-Dec-21,Ahmedabad,India
208591,"Java, Microservices Developer",https://ibegin.tcs.com/iBegin/jobs/208591J,"Good to Have Skills: Must have development experience in Expert knowledge in developing cloud based applications with Java, Spring Boot, Spring Rest, Spring JPA and Spring Cloud. Development experience in Microservices Architectures best practices and, Docker, Kubernetes Knowledge of NoSQL databases like Couchbase and MongoDB. Experience designing / maintaining / tuning high-performance code to ensure optimal performance. Strong knowledge of web security practice. Knowledge about Google Cloud Platform and Kubernetes Good understanding of Git, source control procedures, and feature branching",TECHNOLOGY,Developer,Java | Spring Boot,BACHELOR OF ENGINEERING,4 - 10 Years,29-Sep-21,Hyderabad,India
208576,NodeJS Developer,https://ibegin.tcs.com/iBegin/jobs/208576J,TCS has been a great pioneer in feeding the fire of young Techies like you. We are a global leader in the technology arena and theres nothing that can stop us from growing together. Experience Range:2-10 What we are looking for Must Have: Associate with experience on nodejs and front end UI technologies Angular 6 or more with Javascript Associate to provide design and lead team for delivery Hands-on experience with code development using automated unit testing frameworks. Microsoft Azure/Google Cloud - Preferr ed Good to Have: Application development with nodejs and angular Automating unit testing Solution design and lead the team for delivery Building applications using AKS or Serverless architecture Working with customer to understand business requirements and convert them to technical documents Minimum Qualification: 15 years of full-time education,TECHNOLOGY,Developer,Node JS,"BACHELOR OF COMPUTER APPLICATION, BACHELOR OF COMPUTER SCIENCE, BACHELOR OF ENGINEERING",2 - 10 Years,29-Oct-21,Ahmedabad,India
208550,Oracle CX,https://ibegin.tcs.com/iBegin/jobs/208550J,"Desired Competencies (Technical/Behavioral Competency) Must-Have** (Ideally should not be more than 3-5) 1. Candidate must have gone through at least one full project lifecycle of OSC implementation 2. Understand key concepts/modules like Account Management, Contact Management, Lead Management, Campaign Management, Opportunity Management etc. 3. Expertise in Job Roles and Duty for Data security and access privilege 4. Experience in Application Extension/configuration e.g. create/modify Fields, Triggers, Object Workflows, Global Function etc. 5. Should have strong knowledge in Data migration from Other CRM product to Oralce Sales Cloud 6. Experience in Enterprise Application Integration 7. Should have knowledge on Assignment Manager Good-to-Have Knowledge on OSC integration with MS Outlook is added advantage SN Responsibility of / Expectations from the Role 1 Prepare documentation detailing delivered solutions throughout the engagement. Get to the heart of customer issues, diagnose problem areas, design innovative solutions and facilitate deployment resulting in client delight. 2 Gather, analyze, internalize, and advocate for the customer requirements around their business processes 3 Effectively design and implement solutions in the OSC application and related web technologies to meet these customer requirements, Perform quality assurance and testing activities",TECHNOLOGY,Consultant,Oracle,BACHELOR OF ENGINEERING,4 - 6 Years,29-Oct-21,Bangalore,India
208552,Mendix developer,https://ibegin.tcs.com/iBegin/jobs/208552J,"Must-Have Mendix Advanced Certified Developer, Java / any OOPs Prog. Language, SQL, SOAP/REST Web services End to end experience in development of solutions/ apps in cloud / On- Prem environment including requirement analysis, design, implementation, performance tuning and support Strong object orientated analysis and design concepts is required Conversant and working knowledge on concepts such as responsive web design, etc. Must have working experience with Scrum/Agile development methodologies Must have excellent verbal and written communication skills Good-to-Have Hands on experience in UI frameworks like AngularJS - preferred",CONSULTANCY,Developer,MES,BACHELOR OF ENGINEERING,2 - 10 Years,30-Sep-21,Hyderabad,India
208508,Clinical Statistical Programmer,https://ibegin.tcs.com/iBegin/jobs/208508J,"Preferred Educational Qualification for the role:Bachelors or Master's degree or equivalent in statistics, mathematics, life science, engineering, or computer related subject. Preferred experience for the role: Professional with minimum 3 years of relevant experience in Statistical/SAS Programming in clinical domain. Experience and understanding of ICH GCP principles and clinical drug development process. Sound knowledge of CDISC SDTM and ADaM standards. Good experience in multiple therapeutic areas and across multiple phases of clinical trials. Experience managing integrated data analysis (ISS/ISE) is an asset. Skills required : Computer Literate (good knowledge of MS Office). Analytical thinking ability. Good problem solving and decision-making skills. Time management skill. Advance knowledge of Base SAS, SAS/STAT, SAS/Graph modules and SAS Macros. Good communication and presentation skill. Responsibilities Create and/ or review derive data specifications as per the standards for SDTM, ADaM datasets and pooled analysis (ISS/ISE) datasets. Perform development and validation of analysis dataset, tables, listings, and figures for both safety and efficacy parameters. Understand and comply with ICH-GCP guidelines, core operating proced",BUSINESS PROCESS SERVICES,Analyst,SAS | Statistics,MASTER OF STATISTICS,3 - 8 Years,27-Oct-21,Mumbai,India
208488,Cognos Developer,https://ibegin.tcs.com/iBegin/jobs/208488J,"Experience in end to end cycle of Manhattan SCI reporting implementations. Experience in conducting business diagnostics/ business requirement workshops and create reporting specs Strong expertise in designing and building complex SCI Cognos reports related to warehouse operations, root cause analysis, reports with multiple drill through levels. Expertise in Manhattan SCI report authoring using relational and dimensional models using various tools of Manhattan SCI Cognos (including strong grasp of SQL PL/SQL and performance tuning). Working knowledge of Manhattan SCI Cognos Framework Manager. Must have demonstrated experience in customizations involving Cognos features such as bursting, usage of JavaScripts etc., Knowledge of new features in Cognos 11 such as datasets, dashboarding etc., is a good to have. Must be able to define functional scenarios and test case documentation with minimal support. Awareness of performance settings. Working knowledge of security and authorization set up in Manhattan SCI",TECHNOLOGY,Developer,Cognos,BACHELOR OF ENGINEERING,4 - 8 Years,31-Dec-21,Bangalore,India
208482,AEM Developer,https://ibegin.tcs.com/iBegin/jobs/208482J,"Hands on experience in building and deploying enterprise level Web Content Management solutions on Adobe CQ 6.3 or above Experience implementing, enhancing, and troubleshooting AEM installations Development experience in Core Java, J2EE, Adobe CQ5, Restful web services and JavaScript frameworks like jQuery Knowledge and demonstrated experience with cross-browser and cross-platform issues (IE, Firefox, Safari, etc.)",TECHNOLOGY,Developer,Abobe CQ5/Adobe Experience manager(AEM),BACHELOR OF ENGINEERING,4 - 8 Years,30-Mar-22,Kolkata,India
208481,CEM Delivery,https://ibegin.tcs.com/iBegin/jobs/208481J,"Skill Set: Strong analytical skills required as well as the ability to take statistical data Proven ability to make sound business judgments Team Player with Strong Performance Management abilities Create and implement processes that result in improved business performance Strong execution skills with focus on clear, realistic action steps and timeliness Strong working knowledge of Ms Excel and PowerPoint Strong Verbal and written communication Ability to work effectively in ambiguity, shifting priorities and multiple deadlines. Possess excellent interpersonal skills. Should have experience with Transitioning big projects Strong interpersonal skills as well as verbal and written skills required Knowledge of the credit industry and what motivates consumers is preferred as well as an understanding of business financial levers. Knowledge of Digitization, industry level transformation levers, customer experience Job Description / Responsibilities: Lead deliveries related global Credit operations Collections, Order to Cash lifecycle, Cash apps. Represent Delivery in Sales function for the above mentioned offerings. Travel for QBR presentations. Flexibility of travel for long term projects and Delivery Set ups. End to end ownership of delivery and extensive experience in Client facing role. Ensure timely deliverables through daily reviews. Analyse daily performance indicators and encourage awareness and performance improvements. Manage performance objectives through use of Analytics and insights. Manage and exceed all metrics including Efficiency, Effectiveness, Availability, Adherence and Billing goals. Participate in various projects and continuous process improvement activities.",BUSINESS PROCESS SERVICES,Lead,Customer Relationship Management | Leadership,"BACHELOR OF COMMERCE, CHARTERED ACCOUNTANCY, MASTER OF BUSINESS ADMINISTRATION",13 - 18 Years,30-Sep-21,Mumbai,India
208476,Architect,https://ibegin.tcs.com/iBegin/jobs/208476J,"5+ years of experience in Azure DevOps Deploying cloud based solutions and cloud deployment methodologies Hands-on implementation experience of Continuous Integration and Continuous Delivery in Azure DevOps (VSTS/TFS), Jenkins, and/or Bamboo (or another similar tool) Scripting knowledge on PowerShell, Bash, Python, Groovy Experience in implementing and supporting Microsoft Azure infrastructure and topologies Strong analytical problem-solving ability Stakeholder management",TECHNOLOGY,Consultant,AWS,BACHELOR OF COMPUTER SCIENCE,3 - 14 Years,31-Jan-22,Bangalore,India
208477,F&A Presales,https://ibegin.tcs.com/iBegin/jobs/208477J,"F&A Presales 18+ yrs of experience in FAO- RTR, PTP, OTC Experience in Presales",BUSINESS PROCESS SERVICES,Lead,Finance and Accounting | Presales,"BACHELOR OF BUSINESS ADMINISTRATION, CHARTERED ACCOUNTANCY, MASTER OF BUSINESS ADMINISTRATION",18 - 24 Years,30-Sep-21,Mumbai,India
208473,SAP CONSULTANT,https://ibegin.tcs.com/iBegin/jobs/208473J,"Provide technical leadership to teams and integrate technical expertise and business understanding to develop superior GTS solution for customers. Understand business requirements, design a feasible technical solution that addresses the current business need but does not impact the ability to upgrade in the future, within the project timelines. Gather application specific project requirements, participate in pre-project launch discussions with architects, and drive detailed application design in SAP applications by leveraging SAP standard solutions wherever possible. Collaborate with Solution Architects on project design and facilitate design reviews and discussions, and provide required specifications. Drive superior quality in technical deliverables, reduce or eliminate design or development defects, and ensure a comprehensive System Integration Testing. SAP GTS: Strong business process knowledge and association of processes to technical areas in SAP GTS is required. This includes: SAP GTS C ompliance management: Sanction party list screening, Embargo, Product Classification, Legal control (Export, Import). SAP GTS Customs management: Customs declarations Export and Import process, Inward Process, Transit/Presentation, Bonded warehouse, Electronic filing, product classification. SAP GTS Trade Preference Management. Proven ability to understand and evaluate business requirements, identify the changes to the global template and translate them into functional specification and technical design. Hands on experience on the configuration settings in Feeder system (ECC/S4) like document types, master data. Basic ABAP debugging skills required. Ability to interact with the developer and communicate the requirements. Exposure to IDOC?s, monitoring and understanding and resolving of IDOC related issues. Skilled in the preparation of Test Scripts. Exposure in Jobs (monitoring) understanding the purpose of a particular job, resolving issues which arise out of Jobs. Successful track record and accountability for on time delivery of the project deliverables.",TECHNOLOGY,Consultant,SAP GTS,BACHELOR OF ENGINEERING,5 - 10 Years & Above,30-Nov-21,Hyderabad,India
